USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
LA,22093,1629464,St. James Parish,625580731,42168804,241.538,16.281,30.024777,-90.793956
LA,22095,1629472,St. John the Baptist Parish,555050615,506472392,214.306,195.55,30.147307,-90.485674
LA,22097,1629479,St. Landry Parish,2392904240,39047379,923.906,15.076,30.583441,-91.989274
LA,22099,1629486,St. Martin Parish,1910535470,204161399,737.662,78.827,30.121433,-91.611481
LA,22101,1629492,St. Mary Parish,1438844887,1460448898,555.541,563.882,29.629349,-91.463804
LA,22103,1629503,St. Tammany Parish,2190255886,647278873,845.663,249.916,30.410022,-89.951962
LA,22105,559500,Tangipahoa Parish,2049505024,136674078,791.318,52.77,30.62158,-90.406633
LA,22107,559509,Tensas Parish,1561204566,99471069,602.784,38.406,32.001489,-91.342576
LA,22109,559517,Terrebonne Parish,3190255342,2202158260,1231.765,850.258,29.33413,-90.843674
LA,22111,559528,Union Parish,2271389464,73594395,876.988,28.415,32.829349,-92.37565
LA,22113,559538,Vermilion Parish,3038610983,955342092,1173.214,368.86,29.789722,-92.291568
LA,22115,559548,Vernon Parish,3439276086,35153811,1327.912,13.573,31.110563,-93.18152
LA,22117,559557,Washington Parish,1734071790,16460916,669.529,6.356,30.852144,-90.046253
LA,22119,559567,Webster Parish,1535940839,56486586,593.03,21.81,32.732152,-93.339825
LA,22121,559570,West Baton Rouge Parish,498293839,29602282,192.392,11.43,30.464052,-91.309808
LA,22123,559578,West Carroll Parish,931478639,2386193,359.646,0.921,32.79248,-91.451998
LA,22125,559584,West Feliciana Parish,1044342169,58999710,403.223,22.78,30.872701,-91.421008
LA,22127,559594,Winn Parish,2460712017,17448036,950.086,6.737,31.941187,-92.641269
ME,23001,581286,Androscoggin County,1211937505,75599611,467.932,29.189,44.167681,-70.207435
ME,23003,581287,Aroostook County,17278047366,405253220,6671.092,156.469,46.727082,-68.649426
ME,23005,581288,Cumberland County,2164390941,988822139,835.676,381.786,43.808348,-70.330375
ME,23007,581289,Franklin County,4394903725,121369583,1696.882,46.861,44.973012,-70.444727
ME,23009,581290,Hancock County,4110275853,1963073883,1586.986,757.947,44.564906,-68.370703
ME,23011,581291,Kennebec County,2246806162,216724451,867.497,83.678,44.417012,-69.765764
ME,23013,581292,Knox County,945694006,2017108196,365.135,778.81,44.042045,-69.038514
ME,23015,581293,Lincoln County,1180631849,631357543,455.845,243.769,43.994263,-69.514038
ME,23017,581294,Oxford County,5379039575,256039709,2076.859,98.857,44.4945,-70.734421
ME,23019,581295,Penobscot County,8799074293,413603778,3397.342,159.693,45.409279,-68.666598
ME,23021,581296,Piscataquis County,10258678464,1080563011,3960.898,417.208,45.917685,-69.104536
ME,23023,581297,Sagadahoc County,657326270,301046836,253.795,116.235,43.916694,-69.843994
ME,23025,581298,Somerset County,10164586214,437895914,3924.569,169.073,45.507482,-69.97604
ME,23027,581299,Waldo County,1890504144,318126848,729.928,122.829,44.505834,-69.138952
ME,23029,581300,Washington County,6637321383,1799989528,2562.684,694.98,44.967009,-67.609354
ME,23031,581301,York County,2566026706,722517276,990.748,278.965,43.426019,-70.668425
MD,24001,1713506,Allegany County,1098572142,14940269,424.161,5.768,39.612313,-78.703104
MD,24003,1710958,Anne Arundel County,1074549135,447837598,414.886,172.911,38.993579,-76.560484
MD,24005,1695314,Baltimore County,1549747553,215992677,598.361,83.395,39.443167,-76.616569
MD,24009,1676636,Calvert County,552134160,341605065,213.18,131.894,38.52261,-76.529494
MD,24011,595737,Caroline County,827348696,16777028,319.441,6.478,38.871531,-75.831662
MD,24013,1696228,Carroll County,1159279029,13186504,447.6,5.091,39.563318,-77.015353
MD,24015,596115,Cecil County,896863449,185330318,346.281,71.556,39.562354,-75.941585
MD,24017,1676992,Charles County,1185645353,479528155,457.78,185.147,38.472853,-77.015427
MD,24019,596495,Dorchester County,1400531473,1145398225,540.748,442.241,38.429196,-76.047433
MD,24021,1711211,Frederick County,1710532565,18063748,660.44,6.974,39.470429,-77.397624
MD,24023,1711058,Garrett County,1675988125,22363859,647.103,8.635,39.547299,-79.274619
MD,24025,1698178,Harford County,1132091489,231907618,437.103,89.54,39.537429,-76.299789
MD,24027,1709077,Howard County,649942682,6345542,250.944,2.45,39.252264,-76.924406
MD,24029,593907,Kent County,717511243,353307672,277.033,136.413,39.241279,-76.125987
MD,24031,1712500,Montgomery County,1276647583,36246556,492.916,13.995,39.137381,-77.203063
MD,24033,1714670,Prince George's County,1250201520,41778449,482.706,16.131,38.82588,-76.847272
MD,24035,596089,Queen Anne's County,963297005,359385563,371.931,138.76,39.040693,-76.082405
MD,24037,1697853,St. Mary's County,925191723,1054210200,357.219,407.033,38.220289,-76.530384
MD,24039,596907,Somerset County,828090973,752713840,319.728,290.624,38.07445,-75.853323
MD,24041,592947,Talbot County,695511634,539408646,268.539,208.267,38.748352,-76.17848
MD,24043,1714220,Washington County,1185686661,24726590,457.796,9.547,39.603621,-77.814671
MD,24045,1668606,Wicomico County,969733458,66800884,374.416,25.792,38.367116,-75.631964
MD,24047,1668802,Worcester County,1212834091,586832537,468.278,226.577,38.222133,-75.309931
MD,24510,1702381,Baltimore city,209643478,28767682,80.944,11.107,39.300032,-76.610476
MA,25001,606927,Barnstable County,1019719596,2361606157,393.716,911.821,41.798819,-70.211083
MA,25003,606928,Berkshire County,2400491062,50746713,926.835,19.593,42.375314,-73.213948
MA,25005,606929,Bristol County,1432602399,357662489,553.131,138.094,41.746863,-71.090509
MA,25007,606930,Dukes County,267425681,1004157846,103.254,387.708,41.380969,-70.701504
MA,25009,606931,Essex County,1275670145,870068070,492.539,335.935,42.642711,-70.865107
MA,25011,606932,Franklin County,1811271706,65367968,699.336,25.239,42.584504,-72.591792
MA,25013,606933,Hampden County,1598409417,44293458,617.149,17.102,42.136198,-72.635648
MA,25015,606934,Hampshire County,1365597917,46487580,527.26,17.949,42.339459,-72.663694
MA,25017,606935,Middlesex County,2118145340,75729404,817.821,29.239,42.481711,-71.394917
MA,25019,606936,Nantucket County,117979412,668484477,45.552,258.103,41.305878,-70.14191
MA,25021,606937,Norfolk County,1025921883,124930899,396.111,48.236,42.17175,-71.181115
MA,25023,606938,Plymouth County,1707122443,1124387868,659.124,434.129,41.987196,-70.741942
MA,25025,606939,Suffolk County,150881050,160487558,58.256,61.965,42.33196,-71.020173
MA,25027,606940,Worcester County,3912698236,177395111,1510.701,68.493,42.311693,-71.940282
MI,26001,1622943,Alcona County,1747174586,2890419443,674.588,1115.997,44.682535,-82.83408
MI,26003,1622944,Alger County,2370036439,10703536596,915.076,4132.659,47.080077,-86.564108
MI,26005,1622945,Allegan County,2137343980,2610850583,825.233,1008.055,42.595787,-86.634745
MI,26007,1622946,Alpena County,1481125304,2908714558,571.866,1123.061,44.894954,-83.426574
MI,26009,1622947,Antrim County,1232064091,326513070,475.703,126.067,45.005455,-85.175639
MI,26011,1622948,Arenac County,940660648,822319182,363.191,317.499,44.036833,-83.740675
MI,26013,1622949,Baraga County,2326499648,441604280,898.267,170.504,46.695859,-88.36181
MI,26015,1622950,Barry County,1432501808,62027778,553.092,23.949,42.582811,-85.31455
MI,26017,1622951,Bay County,1145557667,487987302,442.302,188.413,43.699711,-83.978701
MI,26019,1622952,Benzie County,828029233,1398237656,319.704,539.863,44.648621,-86.494317
MI,26021,1622953,Berrien County,1470458174,2625533770,567.747,1013.724,41.792639,-86.741822
MI,26023,1622954,Branch County,1311514028,34439996,506.378,13.297,41.918455,-85.066885
MI,26025,1622955,Calhoun County,1829145297,31380282,706.237,12.116,42.24299,-85.012385
MI,26027,1622956,Cass County,1269354639,47180816,490.101,18.217,41.916966,-86.000257
MI,26029,1622957,Charlevoix County,1078323559,2522960199,416.343,974.12,45.513164,-85.450392
MI,26031,1622958,Cheboygan County,1852528289,440605169,715.265,170.119,45.47612,-84.495271
MI,26033,1622959,Chippewa County,4036314381,2952483936,1558.43,1139.96,46.321819,-84.52063
MI,26035,1622960,Clare County,1461621765,28500703,564.335,11.004,43.991137,-84.838325
MI,26037,1622961,Clinton County,1466991676,21105912,566.409,8.149,42.950455,-84.591695
MI,26039,1622962,Crawford County,1440763943,18025843,556.282,6.96,44.680208,-84.611132
MI,26041,1622963,Delta County,3033127269,2124385360,1171.097,820.23,45.805229,-86.901938
MI,26043,1622964,Dickinson County,1972018116,40533093,761.4,15.65,46.012823,-87.866119
MI,26045,1622965,Eaton County,1489703614,11019980,575.178,4.255,42.589614,-84.846524
MI,26047,1622966,Emmet County,1210886745,1073476051,467.526,414.471,45.590094,-84.986822
MI,26049,1622967,Genesee County,1649729541,32693037,636.964,12.623,43.021077,-83.706372
MI,26051,1622968,Gladwin County,1299615475,36636090,501.784,14.145,43.98975,-84.389816
MI,26053,1622969,Gogebic County,2853838206,969877804,1101.873,374.472,46.488054,-89.788314
MI,26055,1622970,Grand Traverse County,1202643270,354756673,464.343,136.972,44.718688,-85.553848
MI,26057,1622971,Gratiot County,1472309914,8154661,568.462,3.149,43.292326,-84.60469
MI,26059,1622972,Hillsdale County,1549199531,22938645,598.149,8.857,41.864475,-84.642409
MI,26061,1622973,Houghton County,2613583227,1275286014,1009.11,492.391,46.998431,-88.651908
MI,26063,1622974,Huron County,2165436322,3368858118,836.08,1300.723,43.907616,-82.857045
MI,26065,1622975,Ingham County,1440346363,11891439,556.121,4.591,42.603534,-84.373811
MI,26067,1622976,Ionia County,1479671912,22641067,571.305,8.742,42.94465,-85.073766
MI,26069,1622977,Iosco County,1422204979,3473021483,549.116,1340.941,44.329482,-82.849447
MI,26071,1622978,Iron County,3020278468,116739042,1166.136,45.073,46.170254,-88.540526
MI,26073,1622979,Isabella County,1483226507,12959575,572.677,5.004,43.645233,-84.839424
MI,26075,1622980,Jackson County,1817308253,56538562,701.667,21.83,42.248474,-84.420868
MI,26077,1622981,Kalamazoo County,1456103648,46859083,562.205,18.092,42.246266,-85.532854
MI,26079,1622982,Kalkaska County,1450060323,28061549,559.871,10.835,44.678881,-85.088992
MI,26081,1622983,Kent County,2195538930,62785347,847.702,24.242,43.032497,-85.547446
MI,26083,1622984,Keweenaw County,1398883144,14053672866,540.112,5426.154,47.681974,-88.148797
MI,26085,1622985,Lake County,1469856115,17521866,567.515,6.765,43.995187,-85.8114
MI,26087,1622986,Lapeer County,1668449536,48310233,644.192,18.653,43.088633,-83.224325
MI,26089,1622987,Leelanau County,899207317,5659140155,347.186,2185.006,45.146182,-86.051574
MI,26091,1622988,Lenawee County,1941339750,30699164,749.555,11.853,41.896109,-84.07435
MI,26093,1622989,Livingston County,1463871722,52324357,565.204,20.203,42.602532,-83.911718
MI,26095,1622990,Luce County,2328606551,2624712381,899.08,1013.407,46.940602,-85.582368
MI,26097,1622991,Mackinac County,2646869250,2793795315,1021.962,1078.69,46.167868,-85.303762
MI,26099,1622992,Macomb County,1240901464,237591183,479.115,91.734,42.671467,-82.910869
MI,26101,1622993,Manistee County,1404203544,1912441594,542.166,738.398,44.350385,-86.602967
MI,26103,1622994,Marquette County,4683959018,4185358851,1808.487,1615.976,46.656629,-87.583982
MI,26105,1622995,Mason County,1282238639,1935670578,495.075,747.367,43.996636,-86.750814
MI,26107,1622996,Mecosta County,1437626862,41759525,555.071,16.123,43.635295,-85.332751
MI,26109,1622997,Menominee County,2704052108,761789481,1044.04,294.129,45.538237,-87.492949
MI,26111,1622998,Midland County,1337099895,30589736,516.257,11.811,43.648203,-84.379414
MI,26113,1622999,Missaukee County,1462638155,23575294,564.728,9.102,44.325424,-85.085471
MI,26115,1623000,Monroe County,1422996383,338244107,549.422,130.597,41.916097,-83.487106
MI,26117,1623001,Montcalm County,1826967240,39965437,705.396,15.431,43.312782,-85.149468
MI,26119,1623002,Montmorency County,1415851519,41410965,546.663,15.989,45.024134,-84.130107
MI,26121,1623003,Muskegon County,1295051332,2486394719,500.022,960.002,43.289258,-86.751892
MI,26123,1623004,Newaygo County,2112559504,119204367,815.664,46.025,43.562709,-85.791423
MI,26125,1623005,Oakland County,2246697050,103176742,867.455,39.837,42.660452,-83.38421
MI,26127,1623006,Oceana County,1326431670,2055963336,512.138,793.812,43.647255,-86.807575
MI,26129,1623007,Ogemaw County,1459438769,29680587,563.492,11.46,44.33328,-84.128073
MI,26131,1623008,Ontonagon County,3396123429,6292463466,1311.251,2429.534,47.216604,-89.500461
MI,26133,1623009,Osceola County,1467044502,17266968,566.429,6.667,43.997552,-85.322283
MI,26135,1623010,Oscoda County,1465256198,15133755,565.739,5.843,44.687257,-84.126905
MI,26137,1623011,Otsego County,1333826481,28997125,514.993,11.196,45.021787,-84.576603
MI,26139,1623012,Ottawa County,1459605739,2765726306,563.557,1067.853,42.942346,-86.655342
MI,26141,1623013,Presque Isle County,1706067776,4957327559,658.716,1914.035,45.489515,-83.384019
MI,26143,1623014,Roscommon County,1345852870,156421367,519.637,60.395,44.339517,-84.611271
MI,26145,1623015,Saginaw County,2073181542,40159815,800.46,15.506,43.328267,-84.05541
MI,26147,1625033,St. Clair County,1867861129,298681067,721.185,115.321,42.928803,-82.668913
MI,26149,1625034,St. Joseph County,1296531680,52934828,500.594,20.438,41.911488,-85.52287
MI,26151,1623016,Sanilac County,2493045862,1624884330,962.57,627.371,43.449155,-82.642815
MI,26153,1623017,Schoolcraft County,3033812509,1845664188,1171.362,712.615,46.021122,-86.197029
MI,26155,1623018,Shiawassee County,1374710902,26336201,530.779,10.168,42.951545,-84.146352
MI,26157,1623019,Tuscola County,2080717686,286300255,803.37,110.541,43.487902,-83.436618
MI,26159,1623020,Van Buren County,1574150149,1248671261,607.783,482.115,42.28215,-86.306076
MI,26161,1623021,Washtenaw County,1828433777,42623492,705.962,16.457,42.252327,-83.844634
MI,26163,1623022,Wayne County,1585109570,157120883,612.014,60.665,42.284664,-83.261953
MI,26165,1623023,Wexford County,1463348844,27098933,565.002,10.463,44.331375,-85.570046
MN,27001,663198,Aitkin County,4718285005,449546555,1821.74,173.571,46.602446,-93.41976
MN,27003,659447,Anoka County,1095500838,59826337,422.975,23.099,45.27411,-93.242723
MN,27005,659448,Becker County,3406264644,336742431,1315.166,130.017,46.937629,-95.741757
MN,27007,659449,Beltrami County,6487146049,1426174983,2504.701,550.649,47.879508,-95.00505
MN,27009,659450,Benton County,1057496616,12318116,408.302,4.756,45.701225,-94.001439
MN,27011,659451,Big Stone County,1292447039,75370778,499.017,29.101,45.419925,-96.402226
MN,27013,659452,Blue Earth County,1936901900,45972827,747.842,17.75,44.03371,-94.064012
MN,27015,659453,Brown County,1582681691,18634382,611.077,7.195,44.246541,-94.733647
MN,27017,659454,Carlton County,2230966598,36005409,861.381,13.902,46.603818,-92.671044
MN,27019,659455,Carver County,917700001,56427429,354.326,21.787,44.82132,-93.800091
MN,27021,659456,Cass County,5235901057,1016494959,2021.593,392.471,46.951745,-94.333705
MN,27023,659457,Chippewa County,1505098046,17235481,581.122,6.655,45.028625,-95.564108
MN,27025,659458,Chisago County,1074262536,71518829,414.775,27.614,45.505444,-92.903849
MN,27027,659459,Clay County,2707502440,18843624,1045.373,7.276,46.898377,-96.494901
MN,27029,659460,Clearwater County,2586782359,79766163,998.762,30.798,47.575873,-95.371117
MN,27031,659461,Cook County,3761415847,4887980960,1452.291,1887.26,47.538571,-90.29019
MN,27033,659462,Cottonwood County,1657425003,22339714,639.935,8.625,44.010711,-95.18313
MN,27035,659463,Crow Wing County,2586236098,409146656,998.551,157.972,46.491653,-94.070718
MN,27037,659464,Dakota County,1456663819,63309859,562.421,24.444,44.670893,-93.062481
MN,27039,659465,Dodge County,1137720691,800242,439.276,0.309,44.020706,-92.869353
MN,27041,659466,Douglas County,1650537213,214266335,637.276,82.729,45.936829,-95.462156
MN,27043,659467,Faribault County,1845304332,24420162,712.476,9.429,43.676522,-93.947234
MN,27045,659468,Fillmore County,2230756920,2045231,861.3,0.79,43.679188,-92.093945
MN,27047,659469,Freeborn County,1831347177,39714549,707.087,15.334,43.674202,-93.350289
MN,27049,659470,Goodhue County,1960200565,61025133,756.838,23.562,44.406178,-92.716
MN,27051,659471,Grant County,1418804226,71686725,547.803,27.678,45.930743,-96.010699
MN,27053,659472,Hennepin County,1434092396,136856682,553.706,52.841,45.006121,-93.475228
MN,27055,659473,Houston County,1429817990,43462706,552.056,16.781,43.66699,-91.501556
MN,27057,659474,Hubbard County,2397701687,191118303,925.758,73.791,47.095551,-94.91329
MN,27059,659475,Isanti County,1128701640,41082921,435.794,15.862,45.562431,-93.296339
MN,27061,659476,Itasca County,6909302189,674042010,2667.697,260.249,47.490817,-93.611102
MN,27063,659477,Jackson County,1820713927,42095901,702.982,16.253,43.671111,-95.149731
MN,27065,659478,Kanabec County,1350905286,31326853,521.587,12.095,45.94776,-93.297788
MN,27067,659479,Kandiyohi County,2064994145,168491033,797.299,65.055,45.152714,-95.004981
MN,27069,659480,Kittson County,2845891370,12430335,1098.805,4.799,48.77604,-96.780349
MN,27071,659481,Koochiching County,8039662296,129129053,3104.131,49.857,48.245489,-93.782842
MN,27073,659482,Lac qui Parle County,1981394695,33643157,765.021,12.99,44.999855,-96.176836
MN,27075,659484,Lake County,5463061672,2282572434,2109.3,881.306,47.517111,-91.411704
MN,27077,659483,Lake of the Woods County,3361456456,1234896047,1297.866,476.796,48.7681,-94.904633
MN,27079,659485,Le Sueur County,1162373954,64864946,448.795,25.044,44.373397,-93.73018
MN,27081,659486,Lincoln County,1390193737,30239357,536.757,11.675,44.408238,-96.272032
MN,27083,659487,Lyon County,1850698956,18410943,714.559,7.109,44.409195,-95.847268
MN,27085,659491,McLeod County,1272904064,36406706,491.471,14.057,44.821644,-94.27232
